Part Number,Nomenclature,Qty/Parent,Parent PN,Qty/Grand_Parent,Parent Nomen,QPE
9502M19P02,"R,MATING-SEAL",1,9545M19G10,1,ASSY,1
9502M19P02,"R,MATING-SEAL",1,9545M19G11,1,ASSY,1
9502M19P02,"R,MATING-SEAL",1,9545M19G12,1,ASSY,1
9502M19P02,"R,MATING-SEAL",1,9545M19G13,1,ASSY,1
9502M19P02,"R,MATING-SEAL",1,9545M19G14,1,ASSY,1
9502M19P02,"R,MATING-SEAL",1,9545M19G15,1,"ASSY, LPT ROTOR",1
9502M19P02,"R,MATING-SEAL",1,9545M19G16,1,ASSY,1
9502M19P02,"R,MATING-SEAL",1,9546M19G01,1,"ROTOR ASSY, LPT",1
9502M19P02,"R,MATING-SEAL",1,9546M19G02,1,"ROTOR ASSY, LPT",1
9502M19P02,"R,MATING-SEAL",1,9547M19G01,1,ROTOR,1
9502M19P02,"R,MATING-SEAL",1,9547M19G02,1,ROTOR,1
9502M19P02,"R,MATING-SEAL",1,9547M19G03,1,ROTOR,1
9502M19P02,"R,MATING-SEAL",1,9547M19G04,1,ROTOR,1
9502M19P02,"R,MATING-SEAL",1,9547M19G05,1,ROTOR,1
9502M19P02,"R,MATING-SEAL",1,9547M19G06,1,ROTOR,1
9502M19P02,"R,MATING-SEAL",1,9547M19G07,1,ROTOR,1
9502M19P02,"R,MATING-SEAL",1,9547M19G08,1,ROTOR,1
9502M19P02,"R,MATING-SEAL",1,9547M19G09,1,ROTOR,1
9502M19P02,"R,MATING-SEAL",1,9547M19G10,1,ROTOR,1
9502M19P02,"R,MATING-SEAL",1,9547M19G11,1,ROTOR,1
9502M19P02,"R,MATING-SEAL",1,9547M19G12,1,ROTOR,1
9502M19P02,"R,MATING-SEAL",1,9547M19G13,1,ROTOR,1
9502M19P02,"R,MATING-SEAL",1,9549M19G01,1,ROTOR ASSY,1
9502M19P02,"R,MATING-SEAL",1,9549M19G02,1,ROTOR ASSY,1
4004M78G01,SEAL KIT,1,4000M70G01,1,MFG KIT MODEL,1
4004M78G01,SEAL KIT,1,4000M71G01,1,MFG KIT MODEL,1
4004M78G01,SEAL KIT,1,4000M72G01,1,MFG KIT MODEL,1
4004M78G01,SEAL KIT,1,4000M73G01,1,MFG KIT MODEL,1
4004M78G01,SEAL KIT,1,4000M74G01,1,MFG KIT MODEL,1
4004M78G01,SEAL KIT,1,4000M75G01,1,MFG KIT MODEL,1
4004M78G01,SEAL KIT,1,4000M76G01,1,MFG KT LIST SPE,1
4004M78G01,SEAL KIT,1,4000M77G01,1,MFG KIT MODEL,1
4004M78G01,SEAL KIT,1,4004M78G01,1,SEAL KIT,1
5031T16P02,"SEAL-OIL,5 BRG",1,17A160-671G01,1,ROTOR ASSY,1
5031T16P02,"SEAL-OIL,5 BRG",1,17A160-671G02,1,ROTOR ASSY,1
5031T16P02,"SEAL-OIL,5 BRG",1,17A174-005G01,1,ROTOR ASSY AIR,1
5031T16P02,"SEAL-OIL,5 BRG",1,1944T40G01,1,LPT MODULE KIT,1
5031T16P02,"SEAL-OIL,5 BRG",1,1944T50G01,1,LPT MODULE KIT,1
5031T16P02,"SEAL-OIL,5 BRG",1,1944T50G02,1,LPT MODULE KIT,1
5031T16P02,"SEAL-OIL,5 BRG",1,4924T18G01,1,ROTOR,1
5031T16P02,"SEAL-OIL,5 BRG",1,4924T18G02,1,ROTOR,1
5031T16P02,"SEAL-OIL,5 BRG",1,6026T78G01,1,"ROTOR,LPT",1
5031T16P02,"SEAL-OIL,5 BRG",1,6026T78G02,1,"ROTOR,LPT",1
5031T16P02,"SEAL-OIL,5 BRG",1,6026T78G03,1,"ROTOR,LPT",1
5031T16P02,"SEAL-OIL,5 BRG",1,6026T78G04,1,"ROTOR,LPT",1
5031T16P02,"SEAL-OIL,5 BRG",1,6026T78G05,1,"ROTOR,LPT",1
5031T16P02,"SEAL-OIL,5 BRG",1,6026T78G06,1,"ROTOR,LPT",1
5031T16P02,"SEAL-OIL,5 BRG",1,6026T78G07,1,"ROTOR,LPT",1
5031T16P02,"SEAL-OIL,5 BRG",1,6026T78G08,1,"ROTOR,LPT",1
5031T16P02,"SEAL-OIL,5 BRG",1,6049T11G01,1,ROTOR ASSY LPT,1
5031T16P02,"SEAL-OIL,5 BRG",1,6049T90G01,1,"ROTOR ASSY, LPT",1
5031T16P02,"SEAL-OIL,5 BRG",1,6049T90G02,1,ROTOR ASSY,1
5031T16P02,"SEAL-OIL,5 BRG",1,6049T90G03,1,ROTOR ASSY,1
5031T16P02,"SEAL-OIL,5 BRG",1,6049T90G04,1,,1
5031T16P02,"SEAL-OIL,5 BRG",1,6049T90G05,1,ROTOR ASSY,1
5031T16P02,"SEAL-OIL,5 BRG",1,6049T90G06,1,ROTOR ASSY,1
5031T16P02,"SEAL-OIL,5 BRG",1,6049T90G07,1,ROTOR ASSY,1
5031T16P02,"SEAL-OIL,5 BRG",1,6049T90G08,1,ROTOR ASSY,1
5031T16P02,"SEAL-OIL,5 BRG",1,6049T90G09,1,ROTOR ASSY,1
5031T16P02,"SEAL-OIL,5 BRG",1,6049T90G10,1,ROTOR ASSY,1
5031T16P02,"SEAL-OIL,5 BRG",1,6049T90G11,1,ROTOR ASSY,1
5031T16P02,"SEAL-OIL,5 BRG",1,6049T90G12,1,ROTOR ASSY,1
5031T16P02,"SEAL-OIL,5 BRG",1,6084T19G01,1,ROTOR,1
5031T16P02,"SEAL-OIL,5 BRG",1,6084T19G02,1,ROTOR,1
5031T16P02,"SEAL-OIL,5 BRG",1,6084T19G03,1,ROTOR,1
L47834P01,SEAL HSG-INR,1,682L264G01,1,"SEAL,EXH ASSY",1
1865M36P01,"SEAL-SUMP,INR",1,2115M57G02,1,"ROTOR ASSY,HP",1
1865M36P01,"SEAL-SUMP,INR",1,2115M57G03,1,"ROTOR ASSY,HP",1
1865M36P01,"SEAL-SUMP,INR",1,2115M57G04,1,"ROTOR ASSY,HP",1
1865M36P01,"SEAL-SUMP,INR",1,2115M57G05,1,"ROTOR ASSY,HP",1
9646M71P04,RING,1,9032M46G01,1,"SHAFT,COMP RTR",1
9646M71P04,RING,1,9032M56G01,1,"SHAFT,C/R REAR",1
9646M71P04,RING,1,9032M56G02,1,"SHAFT,C/R REAR",1
9646M71P04,RING,1,9032M95G01,1,"SHAFT,REAR",1
9646M71P04,RING,1,9032M95G02,1,"SHAFT,REAR",1
9646M71P04,RING,1,9032M95G03,1,"SHAFT,REAR",1
9646M71P04,RING,1,9032M95G04,1,"SHAFT,REAR",1
9646M71P04,RING,1,9032M95G05,1,"SHAFT,REAR",1
9646M71P04,RING,1,9032M95G06,1,"SHAFT,REAR",1
9646M71P04,RING,1,9032M95G07,1,"SHAFT,REAR",1
9646M71P04,RING,1,9032M95G08,1,"SHAFT,REAR",1
9646M71P04,RING,1,9032M95G09,1,"SHAFT,REAR",1
9646M71P04,RING,1,9032M95G10,1,"SHAFT,REAR",1
9646M71P04,RING,1,9032M95G11,1,"SHAFT,REAR",1
9646M71P04,RING,1,9062M33G01,1,"SHAFT,REAR",1
9646M71P04,RING,1,9062M33G02,1,"SHAFT,REAR",1
9646M71P04,RING,1,9062M33G03,1,"SHAFT,REAR",1
9646M71P04,RING,1,9062M33G04,1,"SHAFT,REAR",1
9646M71P04,RING,1,9062M33G05,1,"SHAFT,REAR",1
9646M71P04,RING,1,9062M33G06,1,"SHAFT,REAR",1
9646M71P04,RING,1,9062M33G07,1,"SHAFT,REAR",1
9646M71P04,RING,1,9062M33G08,1,"SHAFT,REAR",1
9646M71P04,RING,1,9062M33G09,1,"SHAFT,REAR",1
9646M71P04,RING,1,9062M33G10,1,"SHAFT,REAR",1
9646M71P04,RING,1,9062M33G11,1,"SHAFT,REAR",1
9646M71P04,RING,1,9062M33G12,1,"SHAFT,REAR",1
9646M71P04,RING,1,9079M17G01,1,SHAFT-REAR,1
9646M71P04,RING,1,9079M17G02,1,SHAFT-REAR,1
9646M71P04,RING,1,9079M17G03,1,SHAFT-REAR,1
9646M71P04,RING,1,9080M75G01,1,"SHAFT,REAR",1
9646M71P04,RING,1,9080M75G02,1,"SHAFT,REAR",1
9646M71P04,RING,1,9661M77G05,1,SHAFT-REAR,1
9646M71P04,RING,1,9661M77G06,1,SHAFT-REAR,1
9646M71P04,RING,1,9661M77G07,1,SHAFT-REAR,1
9646M71P04,RING,1,9661M77G08,1,SHAFT-REAR,1
9646M71P04,RING,1,9661M77G09,1,SHAFT-REAR,1
9646M71P04,RING,1,9661M77G10,1,SHAFT-REAR,1
9646M71P04,RING,1,9661M77G11,1,SHAFT-REAR,1
9646M71P04,RING,1,9661M77G12,1,SHAFT-REAR,1
9646M71P04,RING,1,9661M77G13,1,SHAFT-REAR,1
9646M71P04,RING,1,9661M77G14,1,SHAFT-REAR,1
9646M71P04,RING,1,9661M77G15,1,SHAFT-REAR,1
9646M71P04,RING,1,9661M77G16,1,SHAFT-REAR,1
9646M71P04,RING,1,9661M77G17,1,SHAFT-REAR,1
9646M71P04,RING,1,9661M77G18,1,SHAFT-REAR,1
9646M71P04,RING,1,L14566G01,1,"SHAFT,REAR",1
9646M71P04,RING,1,L14566G02,1,"SHAFT,REAR",1
9646M71P04,RING,1,L21786G01,1,"SHAFT,REAR",1
9646M71P04,RING,1,L21786G02,1,"SHAFT,REAR",1
9646M71P04,RING,1,L21786G03,1,"SHAFT,REAR",1
9646M71P04,RING,1,L21786G04,1,"SHAFT,REAR",1
9646M71P04,RING,1,L21786G05,1,"SHAFT,REAR",1
9646M71P04,RING,1,L21786G06,1,"SHAFT,REAR",1
9646M71P04,RING,1,L21786G07,1,"SHAFT,REAR",1
9646M71P04,RING,1,L21786G08,1,"SHAFT,REAR",1
9646M71P04,RING,1,L21786G09,1,"SHAFT,REAR",1
9646M71P04,RING,1,L21786G10,1,"SHAFT,REAR",1
9374M12P01,"NUT, BRG N01",1,1457M29G01,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1457M57G01,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1457M57G02,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1457M57G03,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1457M57G04,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1457M66G01,1,"ENG ASSY, TURBO",1
9374M12P01,"NUT, BRG N01",1,1457M84G01,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1457M84G02,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1457M84G03,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1457M84G04,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1457M84G05,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1457M84G06,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1457M84G07,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1457M90G01,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1457M90G02,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1457M90G03,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1458M34G01,1,ENG ASSY,1
9374M12P01,"NUT, BRG N01",1,1458M34G02,1,ENG ASSY,1
9374M12P01,"NUT, BRG N01",1,1458M35G01,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1458M35G02,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1458M40G01,1,ENGINE ASSEMBLY,1
9374M12P01,"NUT, BRG N01",1,1458M49G01,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1458M49G02,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1458M49G03,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1458M60G01,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1458M60G02,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1458M60G03,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1458M60G04,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1458M60G05,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1458M60G06,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1458M60G07,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1458M60G08,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1458M60G09,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1458M61G01,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1458M61G02,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1458M90G01,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1458M90G02,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1458M92G01,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1458M92G02,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1458M92G03,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,1458M92G04,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,9255M25G01,1,"ENG ASSY, TURBO",1
9374M12P01,"NUT, BRG N01",1,9255M25G02,1,"ENG ASSY, TURBO",1
9374M12P01,"NUT, BRG N01",1,9255M70G01,1,ENGINE ASSEMBLY,1
9374M12P01,"NUT, BRG N01",1,9255M71G01,1,ENG ASSY,1
9374M12P01,"NUT, BRG N01",1,9255M72G01,1,ENG ASSY,1
9374M12P01,"NUT, BRG N01",1,9255M73G01,1,ENGINE ASSEMBLY,1
9374M12P01,"NUT, BRG N01",1,9255M74G01,1,ENG ASSY,1
9374M12P01,"NUT, BRG N01",1,9255M75G01,1,"ENG ASSY,TURBO",1
9374M12P01,"NUT, BRG N01",1,9255M83G01,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,9255M84G01,1,ENGINE ASSY,1
9374M12P01,"NUT, BRG N01",1,9255M87G01,1,ENGINE ASSY,1
2041M90P03,"SEAL,ROTATING",1,2202M50G01,1,CORE ASSEMBLY,1
2041M90P03,"SEAL,ROTATING",1,2202M50G02,1,CORE ASSEMBLY,1
2041M90P03,"SEAL,ROTATING",1,2202M50G03,1,CORE ASSEMBLY,1
2041M90P03,"SEAL,ROTATING",1,2202M50G04,1,CORE ASSEMBLY,1
2041M90P03,"SEAL,ROTATING",1,2202M50G05,1,CORE ASSEMBLY,1
2041M90P03,"SEAL,ROTATING",1,2202M59G01,1,CORE ASSEMBLY,1
2041M90P03,"SEAL,ROTATING",1,2202M59G02,1,CORE ASSEMBLY,1
2044M72P01,"HOUSING, SUPPORT",1,2205M25G01,1,INLET GEARBOX A,1
1962M76P03,"SEAL, ROT,",1,2115M50G02,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G03,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G04,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G05,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G06,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G07,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G08,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G09,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G10,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G11,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G12,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G13,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G14,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G15,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G16,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G17,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G18,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G19,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G20,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G21,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G22,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G23,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G24,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G25,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G26,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G27,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G28,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G29,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G30,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,2115M50G31,1,COR MOD ASSY,1
1962M76P03,"SEAL, ROT,",1,738L859G01,1,HPT ASSY,1
2311M40G01,"SHROUD, IGV",1,2305M30G01,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2305M30G02,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2305M30G03,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2305M30G04,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2305M30G05,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2305M30G06,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2305M30G07,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2311M40G01,1,"SHROUD, IGV",1
2311M40G01,"SHROUD, IGV",1,2330M30G01,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2330M30G02,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2330M30G03,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2330M30G04,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2330M30G05,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2330M30G06,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2330M30G07,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2305M30G01,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2305M30G02,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2305M30G03,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2305M30G04,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2305M30G05,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2305M30G06,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2305M30G07,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2311M40G01,1,"SHROUD, IGV",1
2311M40G01,"SHROUD, IGV",1,2330M30G01,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2330M30G02,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2330M30G03,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2330M30G04,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2330M30G05,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2330M30G06,1,FAN HUB MODULE,1
2311M40G01,"SHROUD, IGV",1,2330M30G07,1,FAN HUB MODULE,1
2028M70G02,"R,ACTG-CPRSR",1,2028M70G02,2,"R,ACTG-CPRSR",2
2028M70G02,"R,ACTG-CPRSR",2,2205M32G01,1,-----,2
2028M70G02,"R,ACTG-CPRSR",2,2240M32G01,1,STATOR ASSY,2
2028M71G01,"RING, ACTUATING",1,2028M71G01,2,"RING, ACTUATING",2
2028M71G01,"RING, ACTUATING",2,2205M32G01,1,-----,2
2028M71G01,"RING, ACTUATING",2,2240M32G01,1,STATOR ASSY,2
2028M72G01,"RING,ACTUATING",1,2028M72G01,2,"RING,ACTUATING",2
2028M72G01,"RING,ACTUATING",2,2205M32G01,1,-----,2
2028M72G01,"RING,ACTUATING",2,2240M32G01,1,STATOR ASSY,2
2028M73G01,"RING,ACTG-CPRSR",1,2028M73G01,2,"RING,ACTG-CPRSR",2
2028M73G01,"RING,ACTG-CPRSR",2,2205M32G01,1,-----,2
2028M73G01,"RING,ACTG-CPRSR",2,2240M32G01,1,STATOR ASSY,2
1709M50P03,"NUT, COUPLING",1,1650M57G01,1,ROTOR ASSEMBLY,1
1709M50P03,"NUT, COUPLING",1,1650M57G02,1,ROTOR ASSEMBLY,1
1709M50P03,"NUT, COUPLING",1,1650M57G03,1,ROTOR ASSEMBLY,1
1709M50P03,"NUT, COUPLING",1,1650M57G04,1,ROTOR ASSEMBLY,1
1709M50P03,"NUT, COUPLING",1,1975M57G01,1,"RTR ASSY, HP",1
1709M50P03,"NUT, COUPLING",1,1975M57G02,1,"RTR ASSY, HP",1
1709M50P03,"NUT, COUPLING",1,1975M57G03,1,"RTR ASSY, HP",1
1709M50P03,"NUT, COUPLING",1,1975M57G04,1,"RTR ASSY, HP",1
1709M50P03,"NUT, COUPLING",1,1975M57G05,1,"RTR ASSY, HP",1
1709M50P03,"NUT, COUPLING",1,1975M57G06,1,"RTR ASSY, HP",1
1709M50P03,"NUT, COUPLING",1,1975M57G07,1,"RTR ASSY, HP",1
1709M50P03,"NUT, COUPLING",1,1975M57G08,1,"RTR ASSY, HP",1
1709M50P03,"NUT, COUPLING",1,1975M57G09,1,"RTR ASSY, HP",1
1962M78G02,"HOUSING,SUPPORT",1,1962M78G02,1,"HOUSING,SUPPORT",1
1962M78G02,"HOUSING,SUPPORT",1,2115M63G01,1,TRF ASSY,1
1962M78G02,"HOUSING,SUPPORT",1,2115M63G02,1,TRF ASSY,1
2087M29P01,"NUT, CPLG-HPT",1,2115M57G02,1,"ROTOR ASSY,HP",1
2087M29P01,"NUT, CPLG-HPT",1,2115M57G03,1,"ROTOR ASSY,HP",1
2087M29P01,"NUT, CPLG-HPT",1,2115M57G04,1,"ROTOR ASSY,HP",1
2087M29P01,"NUT, CPLG-HPT",1,2115M57G05,1,"ROTOR ASSY,HP",1
2301M41P01,"NUT,PLAIN,ROUND",1,2305M20G01,1,PROP ASSY,1
2301M41P01,"NUT,PLAIN,ROUND",1,2330M20G01,1,"ASSY, PROP",1
2301M41P01,"NUT,PLAIN,ROUND",1,2330M20G02,1,"ASSY, PROP",1
2301M41P01,"NUT,PLAIN,ROUND",1,2330M20G04,1,"ASSY, PROP",1
2301M41P01,"NUT,PLAIN,ROUND",1,2330M20G05,1,"ASSY, PROP",1
2301M41P01,"NUT,PLAIN,ROUND",1,2330M20G06,1,"ASSY, PROP",1
2301M41P01,"NUT,PLAIN,ROUND",1,2330M20G07,1,"ASSY, PROP",1
2301M41P01,"NUT,PLAIN,ROUND",1,2330M20G08,1,"ASSY, PROP",1
2301M41P01,"NUT,PLAIN,ROUND",1,2330M20G09,1,"ASSY, PROP",1
2301M41P01,"NUT,PLAIN,ROUND",1,2330M20G10,1,"ASSY, PROP",1
2301M41P01,"NUT,PLAIN,ROUND",1,2330M20G11,1,"ASSY, PROP",1
2301M41P01,"NUT,PLAIN,ROUND",1,2330M20G12,1,"ASSY, PROP",1
2301M41P01,"NUT,PLAIN,ROUND",1,2330M20G13,1,"ASSY, PROP",1
2301M41P01,"NUT,PLAIN,ROUND",1,2330M20G14,1,"ASSY, PROP",1
2301M41P01,"NUT,PLAIN,ROUND",1,2376M20G01,1,PROP ASSY,1
2301M41P01,"NUT,PLAIN,ROUND",1,2376M20G02,1,PROP ASSY,1
2301M41P01,"NUT,PLAIN,ROUND",1,2376M20G03,1,PROP ASSY,1
2301M41P01,"NUT,PLAIN,ROUND",1,2376M20G04,1,PROP ASSY,1
2301M41P01,"NUT,PLAIN,ROUND",1,2376M20G05,1,PROP ASSY,1
2301M41P01,"NUT,PLAIN,ROUND",1,2376M20G06,1,PROP ASSY,1
2301M41P01,"NUT,PLAIN,ROUND",1,2376M20G07,1,PROP ASSY,1
2301M41P01,"NUT,PLAIN,ROUND",1,2376M20G09,1,PROP ASSY,1
2301M41P01,"NUT,PLAIN,ROUND",1,2447M20G01,1,TF PROP ASSY,1
2301M41P01,"NUT,PLAIN,ROUND",1,2447M20G02,1,TF PROP ASSY,1
2301M41P01,"NUT,PLAIN,ROUND",1,2447M20G03,1,TF PROP ASSY,1
2301M41P01,"NUT,PLAIN,ROUND",1,2447M20G04,1,TF PROP ASSY,1
1292M43P04,"SHIELD,HEAT",1,1457M73G01,1,ROTOR ASSY-HPT,1
1292M43P04,"SHIELD,HEAT",1,1457M73G02,1,ROTOR ASSY-HPT,1
1292M43P04,"SHIELD,HEAT",1,1862M70G01,1,ROTOR ASSEMBLY,1
1292M43P04,"SHIELD,HEAT",1,1862M70G02,1,ROTOR ASSEMBLY,1
1292M43P04,"SHIELD,HEAT",1,1862M70G03,1,ROTOR ASSEMBLY,1
1292M43P04,"SHIELD,HEAT",1,1862M70G04,1,ROTOR ASSEMBLY,1
1292M43P04,"SHIELD,HEAT",1,1862M70G05,1,ROTOR ASSEMBLY,1
1292M43P04,"SHIELD,HEAT",1,1862M70G06,1,ROTOR ASSEMBLY,1
1292M43P04,"SHIELD,HEAT",1,682L671G01,1,HPT ROTOR BUILD,1
1292M43P04,"SHIELD,HEAT",1,682L671G02,1,HPT ROTOR BUILD,1
1292M43P04,"SHIELD,HEAT",1,683L330G01,1,A5F FIELD CONV,1
1292M43P04,"SHIELD,HEAT",1,683L330G01,1,A5F FIELD CONV,1
1292M43P04,"SHIELD,HEAT",1,9255M20G01,1,ROTOR ASSY,1
1292M43P04,"SHIELD,HEAT",1,9255M20G02,1,ROTOR ASSY,1
1292M43P04,"SHIELD,HEAT",1,9255M20G03,1,ROTOR ASSY,1
1292M43P04,"SHIELD,HEAT",1,9255M20G04,1,ROTOR ASSY,1
1292M43P04,"SHIELD,HEAT",1,9255M20G05,1,ROTOR ASSY,1
1292M43P04,"SHIELD,HEAT",1,9255M20G06,1,ROTOR ASSY,1
1292M43P04,"SHIELD,HEAT",1,9255M20G07,1,ROTOR ASSY,1
1292M43P04,"SHIELD,HEAT",1,9255M20G08,1,ROTOR ASSY,1
1292M43P04,"SHIELD,HEAT",1,9255M20G09,1,ROTOR ASSY,1
1292M43P04,"SHIELD,HEAT",1,9255M20G10,1,ROTOR ASSY,1
1292M43P04,"SHIELD,HEAT",1,9255M20G11,1,ROTOR ASSY,1
1292M43P04,"SHIELD,HEAT",1,9255M20G12,1,ROTOR ASSY,1
1292M43P04,"SHIELD,HEAT",1,L43510G01,1,"ROTOR ASSY,HPT",1
1292M43P04,"SHIELD,HEAT",1,L43510G02,1,"ROTOR ASSY,HPT",1
1292M43P04,"SHIELD,HEAT",1,L43510G03,1,"ROTOR ASSY,HPT",1
1292M43P04,"SHIELD,HEAT",1,L43510G04,1,"ROTOR ASSY,HPT",1
1292M43P04,"SHIELD,HEAT",1,L43510G05,1,"ROTOR ASSY,HPT",1
1292M43P04,"SHIELD,HEAT",1,L43510G07,1,"ROTOR ASSY,HPT",1
1292M43P04,"SHIELD,HEAT",1,L43510G08,1,"ROTOR ASSY,HPT",1
1292M43P04,"SHIELD,HEAT",1,L43510G09,1,"ROTOR ASSY,HPT",1
