Finish Machine Supplier,Supplier Code,Identify if current or newly awarded part,GE Ordered Part Number  ie; Finish Machine Part #/Kit # Assembly#,Engine Program,"If Kit/Assembly,  Finish Part # that goes into Kit",# of Parts per Kit,Raw Material Part Number,Raw Material Source,Plant, 2016 Raw Material Price on a per unit part basis , 2016 Total price paid to R/M Source ie; sleeve price ,Yield (sleeve to unit ratio),"R/M Classification IE; Closed Die Forging, Seamless Ring, Flash Welded Ring","Material Type; IN718, Titanium, Rene,",Dimensions of Part ordered from Forger or reference sketch #,"State any operations performed by forger ie; Heat Treat, Parting, Machining, etc.",,QPA,QPE,Billet Diameter,Weight ,Weight Type,ID
Paradigm Burnley,60819,Current ,L47951G01,LM2500,,,L47951P03,ALCOA ,Rochester, $651.88 ," $5,215.00 ",8,Forging,Inco 718���������� ,25.10 O/D x 22.45 I/D x 4.13 LG�������       1 Sleeve makes 8 components������,N/A ,2015 price. Not had 2016 price confirmed,,,,,,
Paradigm Burnley,60819,Current ,L47951G02,LM2500,,,L47951P01,ALCOA ,Rochester, $653.66 ," $1,961.00 ",3,Forging,Inco 718���������� ,"14.55"" O/D x 12.50"" I/D x 4.25""  LG��������1 Sleeve makes 3 components������� ",N/A ,2015 price. Not had 2016 price confirmed,,,,,,
Paradigm Burnley,60819,Current ,L47951G02,LM2500,,,L47951P03,ALCOA ,Rochester, $651.88 ," $5,215.00 ",8,Forging,Inco 718���������� ,25.10 O/D x 22.45 I/D x 4.13 LG�������       1 Sleeve makes 8 components������,N/A ,2015 price. Not had 2016 price confirmed,,,,,,
KERNS MFG,50210,KERNS,1441M33G01,F110,n/a,n/a,1441M33P01,Alcoa,Rochester, $248.00 , n/a ,1=1,Forging,Titanium,4.80 ODX4.40 I.D.X1.250 LG,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,1441M33G01,F110,n/a,n/a,1441M33P02,Alcoa,Rochester, $393.00 , n/a ,1=1,Forging,Titanium,5.150X4.400X0.800,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,1441M33G01,F110,n/a,n/a,1441M33P05,Alcoa,Fontana, $457.00 , n/a ,1=1,Forging,Titanium,5.955X4.692X2.421,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,1441M33G01,F110,n/a,n/a,1441M33P06,Alcoa,Fontana," $1,871.00 ", n/a ,1=5,Forging,Titanium,4.928X4.456X2.80,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,1814M24G01,CF6,n/a,n/a,1814M24P01,Schlosser Forge,Fontana," $3,573.00 ", n/a ,1=1,Forging,Inco 718,18.34X14.08X2.88,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,1814M24G01,CF6,n/a,n/a,1814M24P02,Alcoa,Fontana," $2,467.00 ", n/a ,1=1,Forging,Inco 718,25.106x50.990x2.060,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,1865M35G01,GE90,n/a,n/a,1865M35P03,Alcoa,Rochester, $344.00 , n/a ,1=1,Forging,Inco 718,7.625x6.51x1.750,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,2087M42G01,GE90,n/a,n/a,2087M42P03,Alcoa,Rochester, $391.00 , n/a ,1=1,Forging,Inco 718,6.780X6.150X1.890,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,2264M30G01,GE90,n/a,n/a,2264M30P01,Alcoa,Rochester, $163.00 , n/a ,1=1,Forging,Inco 718,6.290X5.790X1.00,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,2264M30G01,GE90,n/a,n/a,2264M30P03,Alcoa,Rochester, $239.00 , n/a ,1=1,Forging,Inco 718,6.450X5.690X1.670,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,2324M32G01,GENX,n/a,n/a,2324M32P01,Alcoa,Rochester, $529.00 , n/a ,1=5,Forging,17-4PH,21.000X18.100X2.10,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,2363M55G01,GENX,n/a,n/a,2363M55P01,Alcoa,Rochester, $331.00 , n/a ,1=1,Forging,17-4PH,24-130X21.345X.875,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,2363M55G01,GENX,n/a,n/a,2363M55P02,Alcoa,Rochester, $297.00 , n/a ,1=1,Forging,17-4PH,21.07X18.63X1.13,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,5014T39G01,T64,n/a,n/a,5014T39P01,Alcoa,Rochester, $639.00 , n/a ,1=1,Forging,A286,5.835X5.116X1.103,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,5014T39G01,T64,n/a,n/a,5014T39P02,Alcoa,Rochester, $328.00 , n/a ,1=1,Forging,4340,5.325X4.490X1.480,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,5101T82G01,F414,n/a,n/a,5110T08P01,Alcoa-Forged Metals,Rochester, $127.00 , n/a ,1=1,Forging,Inco 600,5.14X4.250X0.850,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,6050T97G05,F404,n/a,n/a,6050T97P06,Alcoa-Forged Metals,Fontana, $394.00 , n/a ,1=2,Forging,titanium,5.605X4.585X3.502,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,6050T97G05,F404,n/a,n/a,6050T97P08,Alcoa,Rochester, $346.00 , n/a ,1=2,Forging,titanium,5.490X4.890X1.120,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,6068T40G01,T700 & CT7,n/a,n/a,6068T40P01,Alcoa,Rochester, $171.00 , n/a ,1=1,Forging,Inco 909,5.80X4.30X.76,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,6069T41G03,F414,n/a,n/a,6069T41P01,Alcoa,Rochester, $393.00 , n/a ,1=2,Forging,titanium,5.80X4.8X3.25,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,6050T97G05,F404,n/a,n/a,6050T97P01,Alcoa-Forged Metals,Rochester, Unknown , n/a ,1=2,Forging,titanium,5.385X4.640X3.10,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,6050T97G05,F404,n/a,n/a,6050T97P06,Alcoa-Forged Metals,Fontana , $394.00 , n/a ,1=2,Forging,titanium,5.665X4.585X3.502,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,6050T97G05,F404,n/a,n/a,6050T97P08,Alcoa,Rochester, $346.00 , n/a ,1=1,Forging,titanium,5.490X4.890X1.120,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,9196M44G04,CF6-80C,n/a,n/a,9196M44P01,Alcoa-Forged Metals,Rochester, $58.00 , n/a ,1=1,Forging,Aluminum,8.63X6.85X1.55,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,9515M54G05,CFM56,n/a,n/a,9514M54P01,Alcoa,Rochester, $229.00 , n/a ,1=1,Forging,titanium,5.189X4.67X2.450,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,9515M54G05,CFM56,n/a,n/a,9514M54P03,Alcoa,Fontana, $938.00 , n/a ,1=1,Forging,titanium,GE DRAWING # 9514M54,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,9632M71G04,CFM56,n/a,n/a,9632M71P04,PCC,MTTP, $981.00 , n/a ,1=1,Weld Ring,Hast X,40.00X36.50X1.00,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,9693M20G11,CF5,n/a,n/a,9693M20P18,Welded Ring Products,WRP, $770.00 , n/a ,1=1,Weld Ring,Inco 718,14.46X12.46X1.38,HEAT TREAT ,,,,,15.39,,
KERNS MFG,50210,KERNS,9693M20G11,CF5,n/a,n/a,9693M20P27,Welded Ring Products,WRP, $510.00 , n/a ,1=1,Weld Ring,Inco 718,13.892X11.650X1.250,HEAT TREAT ,,,,,15.39,,
KERNS MFG,50210,KERNS,9693M20G11,CF5,n/a,n/a,9693M20P28,Welded Ring Products,WRP, $670.00 , n/a ,1=1,Weld Ring,Inco 718,19.110X16.800X.790,HEAT TREAT ,,,,,15.39,,
KERNS MFG,50210,KERNS,984B104P4,F64,n/a,n/a,984B104P04,Alcoa,Rochester, $173.00 , n/a ,1=1,Forging,A286,4.610X4.528X3.25,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,L50511G01,LM2500,n/a,n/a,L50511P02,Alcoa,Rochester," $1,172.00 ", n/a ,1=1,Forging,A286,7.754X6.273X5.270,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,L50511G01,LM2500,n/a,n/a,L50511P03,Alcoa,Rochester, $211.00 , n/a ,1=1,Forging,A286,6.41X5.76X4.49,HEAT TREAT ,,,,,,,
KERNS MFG,50210,KERNS,L50511G01,LM2500,n/a,n/a,L50511P05,Alcoa,Rochester, $169.00 , n/a ,1=1,Forging,A286,7.350X6.386X0.820,HEAT TREAT ,,,,,,,
Vertechs,60746,Current,2569M80G01,GE 90,n/a,1,2569M80-AFT,Alcoa,Rochester," $1,198.00 ",,1=1,Forgings,Inco 718,40.37 x 37.75 x 2.043,Parting,,,,,,,
Vertechs,60746,Current,2569M80G01,GE 90,n/a,1,2569M80-FWD,Alcoa,Rochester," $2,613.00 ",,1=1,Forgings,Inco 718,46.91 x 43.27 x 2.85,Parting,,,,,,,
Vertechs,60746,Current,2569M81G01,GE 90,n/a,1,2569M81-FWD,Alcoa,Rancho Cucamonga," $1,058.00 ",,1=1,Forgings,Inco 625,39.72 x 37.67 x 1.82,Parting,,,,,,,
Vertechs,60746,Current,2635M08G02,GE 90,n/a,1,2635M08P01-FG,Alcoa,, $230.00 ,,1=1,Forgings,Inco 625,5.50 x 3.00 x 1.00,Parting,,,,,,,
Vertechs,60746,Current,2635M08G02,GE 90,n/a,3,2635M08P11-FG,Alcoa,, $109.00 ,,1=1,Forgings,Inco 625,5.125 x 3.625 x .875,Parting,,,,,,,
Vertechs,60746,newly,2460M62G02,LEAP,n/a,1,2460M62P02.000R,PCC,Carlton, $569.00 ,,1=1,Forgings,GTD222 B50TF279 cl A ,13.725 x 12.183 x 0.674,Parting,,,,,,,
Vertechs,60746,newly,2460M62G02,LEAP,n/a,1,2460M62G02.002R,PCC,Carlton," $1,786.00 ",,1=1,Forgings,INCO 783 AMS 5940,15.995 x 13.175 x 1.295,Parting,,,,,,,
Vertechs,60746,newly,2482M35G02,LEAP,n/a,1,2482M35P01.000R,PCC,Carlton, $805.00 ,,1=1,Forgings,R41 B50TF110 CL C,22.463 x 20.013 x 0.535,Parting,,,,,,,
Vertechs,60746,newly,2482M35G02,LEAP,n/a,1,2482M35P03.000R,Alcoa,Rochester, $398.00 ,,1=1,Forgings,B50TF15D,17.261 x 15.433 x 0.665,Parting,,,,,,,
Vertechs,60746,newly,2548M16G01,LEAP,n/a,1,2548M16G01.002R,PCC,Carlton," $1,400.00 ",,1=1,Forgings,INCO 783 AMS 5940,15.623 x 12.877 x 1.147,Parting,,,,,,,
Vertechs,60746,newly,2548M16G01,LEAP,n/a,1,2548M16G01.003R,PCC,Carlton, $573.00 ,,1=1,Forgings,GTD222 B50TF279 cl A.,13.329 x 11.919 x 0.638,Parting,,,,,,,
Senior Aerospace Jet Products,33912,Current,610C8220-003,C919,n/a,,610C8221-001,ALCOA,Rochester," $2,611.00 ",,1,SEAMLESS,ALUM,Per forging drawing 610C8221-001,Per forging drawing 610C8221-001,,,,,,,
Senior Aerospace Jet Products,33912,Current,610C8220-004,C919,n/a,,610C8221-001,ALCOA,Rochester," $2,611.00 ",,1,SEAMLESS,ALUM,Per forging drawing 610C8221-001,Per forging drawing 610C8221-001,,,,,,,
Senior Aerospace Jet Products,33912,Current,601C2401-089Q100,CF34,n/a,,601C2402-FRG,STEEL IND. ,," $3,679.00 ",,1,SEAMLESS,ALUM,PER FORGING DRAWING 601C2402-FRG,PER FORGING DRAWING 601C2402-FRG,,,,,,,
Senior Aerospace Jet Products,33912,Current,601C2401-099Q100,CF34,n/a,,601C2402-FRG,STEEL IND. ,," $3,679.00 ",,1,SEAMLESS,ALUM,PER FORGING DRAWING 601C2402-FRG,PER FORGING DRAWING 601C2402-FRG,,,,,,,
Senior Aerospace Jet Products,33912,Current,608C2022-029,B747-8,n/a,,608C2025-003,STEEL IND. ,," $5,581.00 ",,1,SEAMLESS,ALUM,PER FORGING DRAWING 608C2025-003,PER FORGING DRAWING 608C2025-003,,,,,,,
Senior Aerospace Jet Products,33912,Current,608C2022-039,B747-8,n/a,,608C2025-003,STEEL IND. ,," $5,581.00 ",,1,SEAMLESS,ALUM,PER FORGING DRAWING 608C2025-003,PER FORGING DRAWING 608C2025-003,,,,,,,
Senior Aerospace Jet Products,33912,Current,611C8250-009,PP20,n/a,,611C8251-001,STEEL IND. ,," $1,540.00 ",,1,SEAMLESS,ALUM,PER FORGING DRAWING 611C8251-001,PER FORGING DRAWING 611C8251-001,,,,,,,
Terre Haute,33912,Current,2559M26P02,Leap ,n/a,,D2559M26P0201,Senior Aerospace Jet Products,," $2,285.00 ",,1,FBW,H-188,.601 X 4.968 X 70.5,"Round, weld, H.T. per spec.",,,,,,,
Terre Haute,33912,Current,2559M26P03,Leap ,n/a,,D2559M26P0301,Senior Aerospace Jet Products,," $1,585.00 ",,1,FBW,H-188,.418 X 4.576 X 73.939,"Round, weld, H.T. per spec.",,,,,,,
Terre Haute,33912,Current,2462M26P02,Leap ,n/a,,D2462M26P0201,Senior Aerospace Jet Products,," $2,569.00 ",,1,FBW,H-188,.6 X 5.346 X 72.511,"Round, weld, H.T. per spec.",,,,,,,
Terre Haute,33912,Current,2462M26P03,Leap ,n/a,,D2462M26P0301,Senior Aerospace Jet Products,," $1,635.00 ",,1,FBW,H-188,.418 X 4.6 X 75.404,"Round, weld, H.T. per spec.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2460M47G01,Leap X 1A / 1C,2460M47P01,1,2460M47P01F,Alcoa,Rochester, $500.00 ," $1,000.00 ",1=2,Near Net Rectangular Seamless Ring,B50TF317 CL-A / Inco 718 Plus,9.724 ID Max X 12.142 OD Min X 2.050 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2460M47G01,Leap X 1A / 1C,2460M47P01,1,2460M47P01F,PCC,Carlton, $500.00 ," $1,000.00 ",1=2,Near Net Rectangular Seamless Ring,B50TF317 CL-A / Inco 718 Plus,9.724 ID Max X 12.142 OD Min X 2.050 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2460M47G01,Leap X 1A / 1C,2460M47P02,1,2460M47P02F,Alcoa,Rochester," $1,297.00 "," $1,297.00 ",1=1,Near Net Rectangular Seamless Ring,C50TF95 CL-A / Inco 909,9.724 ID Max X 12.892 OD Min X 2.443 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2460M47G01,Leap X 1A / 1C,2460M47P02,1,2460M47P02F,PCC,Carlton," $1,297.00 "," $1,297.00 ",1=1,Near Net Rectangular Seamless Ring,C50TF95 CL-A / Inco 909,9.724 ID Max X 12.892 OD Min X 2.443 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2482M35G02,Leap X 1A / 1C,2482M35P02,1,2482M35P02F,Alcoa,Rancho Cucamonga, $822.00 , $822.00 ,1=1,Near Net Rectangular Seamless Ring,B50TF110 CL-C / Rene 41,19.778 ID Max X 22.698 OD Min X .720 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2482M35G02,Leap X 1A / 1C,2482M35P02,1,2482M35P02F,Alcoa,Fontana, $822.00 , $822.00 ,1=1,Near Net Rectangular Seamless Ring,B50TF110 CL-C / Rene 41,19.778 ID Max X 22.698 OD Min X .720 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2482M35G02,Leap X 1A / 1C,2482M35P04,1,2482M35P04F,Alcoa,Rochester, $460.00 , $460.00 ,1=1,Near Net Rectangular Seamless Ring Currently /Shaped FBWR 2016 and On,B50TF110 CL-C / Rene 41,See Drawing # 15-752-1,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2482M35G02,Leap X 1A / 1C,2482M35P04,1,2482M35P04F,Welded Ring Products,WRP, $460.00 , $460.00 ,1=1,Near Net Rectangular Seamless Ring Currently /Shaped FBWR 2016 and On,B50TF110 CL-C / Rene 41,See Drawing # 15-752-1,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2482M36G02,Leap X 1A / 1C,2482M36P01,1,2482M36P01F,PCC,Carlton, $698.00 , $623.00 ,1=1,Near Net Rectangular Seamless Ring,B50TF110 CL-D / Rene 41,20.030 ID Max X 22.580 OD Min X .340 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2482M36G02,Leap X 1A / 1C,2482M36P01,1,2482M36P01F,Alcoa,Rochester, $698.00 , $623.00 ,1=1,Near Net Rectangular Seamless Ring,B50TF110 CL-D / Rene 41,20.030 ID Max X 22.580 OD Min X .340 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2482M31P01,Leap X 1A / 1C,2482M31P01,1,2482M31P01F,PCC,Carlton, $398.00 , $398.00 ,1=1,Near Net Rectangular Seamless Ring,B50TF110 CL-D / Rene 41,14.840 ID Max X 17.030 OD Min X .250 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2482M31P01,Leap X 1A / 1C,2482M31P01,1,2482M31P01F,Alcoa,Rochester, $398.00 , $398.00 ,1=1,Near Net Rectangular Seamless Ring,B50TF110 CL-D / Rene 41,14.840 ID Max X 17.030 OD Min X .250 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2521M46P01,Leap X 1B,2521M46P01,1,2521M46P01F,Alcoa,Rochester," $1,305.00 "," $2,610.00 ",1=2,Near Net Rectangular Seamless Ring Currently / Shaped Seamless Ring 2016 and On,B50TF74 CL-A / HS188,14.426 ID Max X 17.280 OD Min X 3.628 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2521M46P01,Leap X 1B,2521M46P01,1,2521M46P01F,Alcoa,Fontana," $1,305.00 "," $2,610.00 ",1=2,Near Net Rectangular Seamless Ring Currently / Shaped Seamless Ring 2016 and On,B50TF74 CL-A / HS188,14.426 ID Max X 17.280 OD Min X 3.628 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2521M48G01,Leap X 1B,2521M48P01,1,2521M48P01F,PCC,Carlton, $520.00 , $520.00 ,1=1,Near Net Rectangular Seamless Ring,B50TF110 CL-D / Rene 41,24.570 ID Max X 27.080 OD Min X .370 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2521M49P01,Leap X 1B,2521M49P01,1,2521M49P01F,Alcoa,Rancho Cucamonga, $352.00 , $352.00 ,1=1,Near Net Rectangular Seamless Ring,B50TF110 CL-D / Rene 41,14.631 ID Max X 16.852 OD Min X .240 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2521M49P01,Leap X 1B,2521M49P01,1,2521M49P01F,PCC,Carlton, $352.00 , $352.00 ,1=1,Near Net Rectangular Seamless Ring,B50TF110 CL-D / Rene 41,14.631 ID Max X 16.852 OD Min X .240 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2521M52G01,Leap X 1B,2521M52P01,1,2521M52P01F,Alcoa,Rochester," $1,205.00 "," $1,205.00 ",1=1,Near Net Rectangular Seamless Ring,B50TF15 CL-D / Inco 718,12.646 ID Max X 16.332 OD Min X 1.962 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2521M52G01,Leap X 1B,2521M52P01,1,2521M52P01F,PCC,Carlton," $1,205.00 "," $1,205.00 ",1=1,Near Net Rectangular Seamless Ring,B50TF15 CL-D / Inco 718,12.646 ID Max X 16.332 OD Min X 1.962 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2521M52G01,Leap X 1B,2521M52P02,1,2521M52P02F,Alcoa,Rochester," $1,395.00 "," $1,395.00 ",1=1,Near Net Rectangular Seamless Ring,B50TF15 CL-D / Inco 718,10.650 ID Max X 14.072 OD Min X 2.415 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2521M52G01,Leap X 1B,2521M52P02,1,2521M52P02F,PCC,Carlton," $1,395.00 "," $1,395.00 ",1=1,Near Net Rectangular Seamless Ring,B50TF15 CL-D / Inco 718,10.650 ID Max X 14.072 OD Min X 2.415 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2548M31G01,Leap X 1B,2548M31P01,1,2548M31P01F,PCC,Carlton, $393.00 , $786.00 ,1=2,Near Net Rectangular Seamless Ring,B50TF317 CL-A / Inco 718 Plus,9.360 ID Max X 11.740 OD Min X 2.050 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2548M31G01,Leap X 1B,2548M31P01,1,2548M31P01F,Alcoa,Rochester, $393.00 , $786.00 ,1=2,Near Net Rectangular Seamless Ring,B50TF317 CL-A / Inco 718 Plus,9.360 ID Max X 11.740 OD Min X 2.050 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2548M31G01,Leap X 1B,2548M31P01,1,2548M31P01F,PCC,MTTP, $393.00 , $786.00 ,1=2,Near Net Rectangular Seamless Ring,B50TF317 CL-A / Inco 718 Plus,9.360 ID Max X 11.740 OD Min X 2.050 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2548M31G01,Leap X 1B,2548M31P02,1,2548M31P02F,PCC,Carlton," $1,646.00 "," $1,646.00 ",1=1,Near Net Rectangular Seamless Ring,C50TF95 CL-A / Inco 909,9.360 ID Max X 12.940 OD Min X 2.850 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2482M30P01,Leap X 1A / 1C,2482M30P01,1,2482M30P01F,Alcoa,Rochester," $1,669.00 "," $3,338.00 ",1=2,Near Net Rectangular Seamless Ring,B50TF74 CL-A / HS188,14.551 ID Max X 17.821 OD Min X 3.498 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2482M30P01,Leap X 1A / 1C,2482M30P01,1,2482M30P01F,PCC,Carlton," $1,669.00 "," $3,338.00 ",1=2,Near Net Rectangular Seamless Ring,B50TF74 CL-A / HS188,14.551 ID Max X 17.821 OD Min X 3.498 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2521M47G03,Leap X 1B,2521M47P02,1,2521M47P02F,Alcoa,Rancho Cucamonga," $1,220.00 "," $1,220.00 ",1=1,Near Net Rectangular Seamless Ring,B50TF110 CL-C / Rene 41,24.310 ID Max X 27.197 OD Min X .720 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2521M47G03,Leap X 1B,2521M47P03,1,2521M47P03F,Alcoa,Rochester, $660.00 , $660.00 ,1=1,Near Net Rectangular Seamless Ring Currently /Shaped FBWR 2016 and On,B50TF15 CL-D / Inco 718,See Drawing # 15-753-1,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2521M47G03,Leap X 1B,2521M47P03,1,2521M47P03F,Welded Ring Products,WRP, $660.00 , $660.00 ,1=1,Near Net Rectangular Seamless Ring Currently /Shaped FBWR 2016 and On,B50TF15 CL-D / Inco 718,See Drawing # 15-753-1,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2482M37G01,Leap X 1A / 1C,2482M37P06,1,2482M37P06F,Alcoa,Rochester, $819.00 , $819.00 ,1=1,Shaped Seamless Ring,B50TF15 CL-D / Inco 718,See Drawing # 2482M37P06F-COS_9-14-15,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,Current,2482M37G01,Leap X 1A / 1C,2482M37P07,1,2482M37P07F,Alcoa,Rochester," $1,204.00 "," $1,204.00 ",1=1,Near Net Rectangular Seamless Ring,B50TF15 CL-D / Inco 718,11.071 ID Max X 14.070 OD Min X 2.430 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,New,2464M25G03,Leap X 1B,2464M25P03,1,2464M25P03F,Welded Ring Products,WRP, $355.00 ," $1,420.00 ",1=4,Rectangular FBWR ,AMS 5754 / Hast X,See Drawing # 15-289,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,New,2464M25G03,Leap X 1B,2464M25P04,1,2464M25P04F,Welded Ring Products,WRP, $412.00 ," $1,236.00 ",1=3,Rectangular FBWR ,AMS 5754 / Hast X,See Drawing # 15-290,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,New,2665M15G01,Leap X 1B,2665M15P01,1,2665M15P01F,Alcoa,Rochester," $5,603.00 "," $5,603.00 ",1=1,"""Fat"" (CPD Process size directed) Rectangular Seamless Ring",B50TF15 CL-D / Inco 718,16.488 ID Max X 21.228 OD Min X 5.556 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Triumph Fabrications San Diego,88473,New,2665M15G01,Leap X 1B,2665M15P02,1,2665M15P02F,Alcoa,Rochester," $2,568.00 "," $2,568.00 ",1=1,"""Fat"" (CPD Process size directed) Rectangular Seamless Ring",C50TF95 CL-A / Inco 909,16.482 ID Max X 18.390 OD Min X 4.720 OAL Min,"Heat treatment in accordance with spec / class defined in column ""O"", no machining, no parting.",,,,,,,
Metal Spinners Inc,58850,current,5066T76G02,CT7-9,,,Forge to protect,Larson,Larson, $195.00 , $975.00 ,5,,B50TF31 CL-A� or AMS 5754,4.4 X 14.0 OD (4.4� x 14.0 OD x 12.5 ID (Final sleeve dims) �,,,,,,,,
Metal Spinners Inc,58850,current,4106T78G01,CFE738,,,Forge to protect,Larson,Larson, $463.33 , $463.33 ,1,,B50TF15CL-E OR AMS566,Forge to protect 8.5 OD x 7.7 ID x .77,,,,,,,,
